Center,Throttle,Steering,Brake,Gear
100015582.0,1.0,0.0,0.0,1.0
100015583.0,1.0,0.0,0.0,1.0
100015584.0,1.0,0.0,0.0,1.0
100015585.0,1.0,0.0,0.0,1.0
100015586.0,0.0,0.0,0.0,1.0
100015587.0,0.0,0.0,0.0,1.0
100015588.0,0.0,0.0,0.0,1.0
100015589.0,0.0,0.0,0.0,1.0
100015590.0,0.0,0.0,0.0,1.0
100015591.0,0.0,0.0,0.0,1.0
100015592.0,0.0,0.0,0.0,1.0
100015593.0,1.0,0.0,0.0,1.0
100015594.0,1.0,0.0,0.0,1.0
100015595.0,1.0,0.0,0.0,1.0
100015596.0,1.0,0.0,0.0,1.0
100015597.0,1.0,0.0,0.0,1.0
100015598.0,1.0,0.0,0.0,1.0
100015599.0,0.0,0.0,0.0,1.0
100015600.0,0.0,0.0,0.0,1.0
100015601.0,0.0,0.0,0.0,1.0
100015602.0,0.0,-0.1,0.0,1.0
100015603.0,0.0,-0.1,0.0,1.0
100015604.0,0.0,0.0,0.0,1.0
100015605.0,0.0,0.0,0.0,1.0
100015606.0,0.0,0.0,0.0,1.0
100015607.0,0.0,0.0,0.0,1.0
100015608.0,0.0,0.0,0.0,1.0
100015609.0,0.0,0.0,0.0,1.0
100015610.0,0.0,0.0,0.0,1.0
100015611.0,0.0,0.0,0.0,1.0
100015612.0,1.0,0.0,0.0,1.0
100015613.0,1.0,0.0,0.0,1.0
100015614.0,1.0,0.0,0.0,1.0
100015615.0,1.0,0.0,0.0,1.0
100015616.0,1.0,0.0,0.0,1.0
100015617.0,1.0,0.0,0.0,1.0
100015618.0,1.0,0.0,0.0,1.0
100015620.0,1.0,0.0,0.0,1.0
100015621.0,1.0,0.0,0.0,1.0
100015622.0,1.0,0.0,0.0,1.0
100015623.0,1.0,0.0,0.0,1.0
100015624.0,1.0,0.0,0.0,1.0
100015625.0,1.0,0.0,0.0,1.0
100015626.0,0.0,0.0,0.0,0.0
100015627.0,0.0,0.0,0.0,0.0
100015628.0,0.0,0.0,0.0,0.0
100015629.0,0.0,0.0,0.0,0.0
100015630.0,0.0,0.0,0.0,0.0
100015631.0,0.0,0.0,0.0,0.0
100015632.0,0.0,0.0,0.0,2.0
100015633.0,0.0,0.0,0.0,2.0
100015634.0,0.0,0.0,0.0,2.0
100015635.0,1.0,0.0,0.0,2.0
100015636.0,1.0,0.0,0.0,2.0
100015637.0,1.0,0.0,0.0,2.0
100015638.0,1.0,0.0,0.0,2.0
100015639.0,1.0,0.0,0.0,2.0
100015642.0,1.0,0.0,0.0,2.0
100015643.0,1.0,0.0,0.0,2.0
100015644.0,1.0,0.0,0.0,2.0
100015645.0,1.0,0.0,0.0,2.0
100015646.0,1.0,0.0,0.0,2.0
100015647.0,1.0,0.0,0.0,2.0
100015648.0,1.0,0.0,0.0,2.0
100015649.0,0.0,0.0,0.0,2.0
100015650.0,0.0,0.0,0.0,2.0
100015651.0,0.0,0.0,0.0,0.0
100015652.0,0.0,-0.1,0.0,0.0
100015653.0,0.0,0.0,0.0,0.0
100015654.0,0.0,0.0,0.0,0.0
100015655.0,0.0,0.0,0.0,1.0
100015656.0,1.0,0.0,0.0,1.0
100015657.0,1.0,0.0,0.0,1.0
100015658.0,1.0,0.0,0.0,1.0
100015659.0,1.0,0.0,0.0,1.0
100015661.0,1.0,0.0,0.0,1.0
100015663.0,1.0,0.0,0.0,1.0
100015663.0,1.0,0.0,0.0,1.0
100015664.0,1.0,0.0,0.0,1.0
100015665.0,1.0,0.0,0.0,1.0
100015666.0,1.0,0.0,0.0,1.0
100015668.0,1.0,0.0,0.0,1.0
100015669.0,1.0,0.0,0.0,1.0
100015670.0,1.0,0.0,0.0,1.0
100015671.0,0.0,0.0,0.0,1.0
100015673.0,0.0,0.0,0.0,1.0
100015674.0,0.0,0.0,0.0,1.0
100015675.0,0.0,0.0,0.0,1.0
100015675.0,0.0,0.0,0.0,1.0
100015677.0,0.0,0.0,0.0,1.0
100015679.0,0.0,-0.1,0.0,1.0
100015678.0,0.0,-0.1,0.0,1.0
100015680.0,0.0,0.0,0.0,1.0
100015681.0,0.0,0.0,0.0,1.0
100015683.0,1.0,0.0,0.0,1.0
100015684.0,1.0,0.0,0.0,1.0
100015685.0,1.0,0.0,0.0,1.0
100015686.0,1.0,0.0,0.0,1.0
100015687.0,1.0,0.0,0.0,1.0
100015688.0,0.0,0.0,0.0,1.0
100015689.0,0.0,0.0,0.0,1.0
100015690.0,0.0,0.0,0.0,1.0
100015691.0,1.0,0.0,0.0,1.0
100015692.0,1.0,0.0,0.0,1.0
100015693.0,1.0,0.0,0.0,1.0
100015694.0,1.0,0.0,0.0,1.0
100015695.0,1.0,0.0,0.0,1.0
100015696.0,1.0,0.0,0.0,1.0
100015697.0,1.0,0.0,0.0,1.0
100015698.0,1.0,0.0,0.0,1.0
100015699.0,1.0,0.0,0.0,1.0
100015700.0,1.0,0.0,0.0,0.0
100015701.0,1.0,0.0,0.0,0.0
100015702.0,1.0,0.0,0.0,0.0
100015703.0,1.0,0.0,0.0,0.0
100015704.0,0.0,0.0,0.0,0.0
100015705.0,0.0,0.0,0.0,0.0
100015707.0,0.0,0.1,0.0,2.0
100015708.0,0.0,0.0,0.0,2.0
100015709.0,0.0,0.0,0.0,2.0
100015710.0,0.0,0.0,0.0,2.0
100015711.0,0.0,0.0,0.0,2.0
100015712.0,0.0,0.0,0.0,2.0
100015713.0,0.0,0.0,0.0,2.0
100015714.0,0.0,0.0,0.0,2.0
100015715.0,0.0,0.0,0.0,2.0
100015716.0,0.0,0.0,0.0,2.0
100015718.0,0.0,0.0,0.0,2.0
100015719.0,0.0,0.0,0.0,2.0
100015720.0,0.0,0.0,0.0,2.0
100015722.0,1.0,0.0,0.0,2.0
100015721.0,1.0,0.0,0.0,2.0
100015723.0,1.0,0.0,0.0,2.0
100015724.0,1.0,0.0,0.0,0.0
100015725.0,1.0,0.0,0.0,0.0
100015727.0,0.0,0.0,0.0,0.0
100015728.0,0.0,0.0,0.0,0.0
100015730.0,0.0,0.0,0.0,1.0
100015732.0,0.0,0.0,0.0,1.0
100015732.0,0.0,0.0,0.0,1.0
100015733.0,0.0,0.0,0.0,1.0
100015734.0,0.0,0.0,0.0,1.0
100015735.0,0.0,0.0,0.0,1.0
100015736.0,0.0,0.0,0.0,1.0
100015737.0,0.0,0.0,0.0,1.0
100015739.0,0.0,0.0,0.0,1.0
100015741.0,0.0,0.0,0.0,1.0
100015742.0,0.0,0.0,0.0,1.0
100015743.0,0.0,0.0,0.0,1.0
100015744.0,0.0,0.0,0.0,1.0
100015745.0,0.0,0.1,0.0,1.0
100015747.0,0.0,0.1,0.0,1.0
100015748.0,0.0,0.2,0.0,1.0
100015749.0,0.0,0.0,0.0,1.0
100015750.0,0.0,0.0,0.0,1.0
100015751.0,0.0,0.0,0.0,1.0
100015752.0,1.0,0.0,0.0,1.0
100015753.0,1.0,0.0,0.0,1.0
100015754.0,1.0,0.0,0.0,1.0
100015755.0,1.0,0.0,0.0,1.0
100015756.0,1.0,0.0,0.0,1.0
100015757.0,1.0,0.0,0.0,1.0
100015758.0,1.0,0.0,0.0,1.0
100015760.0,1.0,0.0,0.0,1.0
100015759.0,1.0,0.0,0.0,1.0
100015761.0,1.0,0.0,0.0,1.0
100015762.0,1.0,0.0,0.0,1.0
100015763.0,1.0,0.0,0.0,1.0
100015764.0,1.0,0.0,0.0,1.0
100015765.0,1.0,0.0,0.0,1.0
100015766.0,1.0,0.0,0.0,1.0
100015767.0,1.0,0.0,0.0,1.0
100015768.0,1.0,0.0,0.0,1.0
100015770.0,1.0,0.0,0.0,0.0
100015771.0,1.0,0.0,0.0,0.0
100015772.0,1.0,0.0,0.0,0.0
100015773.0,1.0,0.0,0.0,0.0
100015774.0,1.0,0.0,0.0,0.0
100015775.0,0.0,0.0,0.0,0.0
100015776.0,0.0,0.0,0.0,2.0
100015777.0,0.0,0.0,0.0,2.0
100015778.0,0.0,0.0,0.0,2.0
100015779.0,0.0,0.1,0.0,2.0
100015780.0,0.0,0.1,0.0,2.0
100015781.0,0.0,0.0,0.0,2.0
100015783.0,0.0,0.0,0.0,2.0
100015784.0,0.0,0.0,0.0,2.0
100015785.0,0.0,0.0,0.0,2.0
100015786.0,1.0,0.0,0.0,2.0
100015787.0,1.0,0.0,0.0,2.0
100015788.0,1.0,0.0,0.0,2.0
100015789.0,0.0,0.0,0.0,2.0
100015791.0,0.0,0.0,0.0,2.0
100015792.0,0.0,0.0,0.0,2.0
100015793.0,0.0,0.0,0.0,0.0
100015794.0,0.0,-0.1,0.0,0.0
100015796.0,0.0,0.0,0.0,0.0
100015797.0,0.0,0.0,0.0,0.0
100015798.0,0.0,0.0,0.0,0.0
100015799.0,0.0,0.0,0.0,0.0
100015800.0,0.0,0.0,0.0,1.0
100015801.0,0.0,0.0,0.0,1.0
100015803.0,0.0,0.0,0.0,1.0
100015804.0,1.0,0.0,0.0,1.0
100015805.0,1.0,0.0,0.0,1.0
100015807.0,0.0,0.0,0.0,1.0
100015808.0,0.0,-0.1,0.0,1.0
100015810.0,0.0,-0.1,0.0,1.0
100015812.0,0.0,0.0,0.0,1.0
100015813.0,0.0,-0.2,0.0,1.0
100015814.0,0.0,-0.2,0.0,1.0
100015817.0,0.0,-0.2,0.0,1.0
100015817.0,0.0,-0.2,0.0,1.0
100015818.0,0.0,0.0,0.0,1.0
100015820.0,1.0,0.0,0.0,1.0
100015823.0,1.0,0.0,0.0,1.0
100015823.0,1.0,0.0,0.0,1.0
100015824.0,1.0,0.0,0.0,1.0
100015825.0,1.0,0.0,0.0,1.0
100015826.0,0.0,0.0,0.0,1.0
100015827.0,0.0,0.0,0.0,1.0
100015828.0,0.0,0.0,0.0,1.0
100015830.0,0.0,0.0,0.0,1.0
100015831.0,1.0,0.0,0.0,1.0
100015832.0,1.0,0.0,0.0,1.0
100015833.0,1.0,0.0,0.0,1.0
100015835.0,0.0,0.0,0.0,1.0
100015837.0,0.0,0.0,0.0,1.0
100015838.0,0.0,0.0,0.0,1.0
100015839.0,0.0,0.0,0.0,1.0
100015840.0,0.0,0.0,0.0,1.0
100015841.0,0.0,0.0,0.0,1.0
100015843.0,1.0,0.0,0.0,1.0
100015844.0,1.0,0.0,0.0,1.0
100015845.0,1.0,0.0,0.0,1.0
100015846.0,1.0,0.0,0.0,1.0
100015847.0,1.0,0.0,0.0,1.0
100015848.0,1.0,0.0,0.0,1.0
100015850.0,1.0,0.0,0.0,1.0
100015851.0,1.0,0.0,0.0,1.0
100015853.0,0.0,0.0,0.0,1.0
100015854.0,0.0,0.0,0.0,1.0
100015855.0,0.0,-0.1,0.0,1.0
100015856.0,0.0,0.0,0.0,1.0
100015857.0,0.0,0.0,0.0,1.0
100015858.0,0.0,0.0,0.0,1.0
100015859.0,0.0,0.0,0.0,1.0
100015860.0,0.0,0.0,0.0,1.0
100015862.0,0.0,0.0,0.0,1.0
100015863.0,0.0,0.0,0.0,1.0
100015864.0,0.0,0.0,0.0,1.0
100015865.0,0.0,0.0,0.0,1.0
100015866.0,0.0,-0.1,0.0,1.0
100015867.0,0.0,0.0,0.0,1.0
100015869.0,0.0,0.0,0.0,1.0
100015870.0,0.0,0.0,0.0,1.0
100015871.0,0.0,0.0,0.0,1.0
100015872.0,0.0,0.0,0.0,1.0
100015873.0,0.0,-0.1,0.0,1.0
100015875.0,1.0,0.0,0.0,1.0
100015876.0,1.0,0.0,0.0,1.0
100015877.0,1.0,0.0,0.0,1.0
100015878.0,1.0,0.0,0.0,1.0
100015879.0,0.0,0.0,0.0,1.0
100015880.0,0.0,-0.1,0.0,1.0
100015881.0,0.0,-0.1,0.0,1.0
100015883.0,0.0,-0.2,0.0,1.0
100015885.0,0.0,-0.2,0.0,1.0
100015886.0,1.0,0.0,0.0,1.0
100015888.0,1.0,0.0,0.0,1.0
100015889.0,0.0,0.0,0.0,1.0
100015891.0,0.0,-0.1,0.0,1.0
100015894.0,0.0,0.0,0.0,1.0
100015896.0,0.0,-0.1,0.0,1.0
100015899.0,0.0,-0.2,0.0,1.0
100015899.0,0.0,-0.2,0.0,1.0
100015900.0,1.0,-0.2,0.0,1.0
100015901.0,1.0,-0.2,0.0,1.0
100015902.0,0.0,0.0,0.0,1.0
100015905.0,0.0,0.0,0.0,1.0
100015906.0,0.0,0.0,0.0,1.0
100015907.0,0.0,0.0,0.0,1.0
100015908.0,0.0,0.0,0.0,1.0
100015909.0,1.0,-0.1,0.0,1.0
100015910.0,1.0,0.0,0.0,1.0
100015910.0,1.0,0.0,0.0,1.0
100015913.0,1.0,0.0,0.0,1.0
100015914.0,1.0,0.0,0.0,1.0
100015915.0,1.0,0.0,0.0,1.0
100015916.0,1.0,0.0,0.0,1.0
100015917.0,0.0,0.0,0.0,1.0
100015918.0,0.0,0.0,0.0,1.0
100015919.0,0.0,-0.1,0.0,1.0
100015920.0,0.0,-0.1,0.0,1.0
100015921.0,0.0,-0.2,0.0,1.0
100015922.0,0.0,-0.2,0.0,1.0
100015923.0,0.0,-0.3,0.0,1.0
100015924.0,0.0,-0.3,0.0,1.0
100015925.0,0.0,-0.4,0.0,1.0
100015926.0,0.0,-0.4,0.0,1.0
100015928.0,0.0,-0.4,0.0,1.0
100015929.0,0.0,-0.4,0.0,1.0
100015930.0,0.0,-0.6,0.0,1.0
100015931.0,0.0,-0.6,0.0,1.0
100015932.0,0.0,-0.6,0.0,1.0
100015933.0,0.0,-0.6,0.0,1.0
100015934.0,1.0,0.0,0.0,1.0
100015935.0,1.0,0.0,0.0,1.0
100015936.0,1.0,0.0,0.0,1.0
100015937.0,1.0,0.0,0.0,1.0
100015938.0,1.0,0.0,0.0,1.0
100015939.0,0.0,0.0,0.0,1.0
100015940.0,0.0,0.0,0.0,1.0
100015942.0,0.0,0.0,0.0,1.0
100015943.0,0.0,0.0,0.0,1.0
100015944.0,0.0,0.0,0.0,1.0
100015945.0,1.0,0.0,0.0,1.0
100015946.0,1.0,0.0,0.0,1.0
100015947.0,1.0,-0.1,0.0,1.0
100015948.0,1.0,-0.1,0.0,1.0
100015949.0,0.0,-0.3,0.0,1.0
100015950.0,0.0,-0.3,0.0,1.0
100015951.0,0.0,0.0,0.0,1.0
100015953.0,0.0,0.0,0.0,1.0
100015955.0,0.0,0.0,0.0,1.0
100015956.0,1.0,0.0,0.0,1.0
100015957.0,1.0,0.0,0.0,1.0
100015958.0,1.0,0.0,0.0,1.0
100015959.0,1.0,0.0,0.0,1.0
100015960.0,1.0,0.0,0.0,1.0
100015961.0,1.0,0.0,0.0,1.0
100015962.0,1.0,0.0,0.0,1.0
100015963.0,1.0,-0.1,0.0,1.0
100015964.0,0.0,-0.1,0.0,1.0
100015965.0,0.0,-0.2,0.0,1.0
100015966.0,0.0,-0.2,0.0,1.0
100015967.0,0.0,-0.3,0.0,1.0
100015968.0,0.0,0.0,0.0,1.0
100015969.0,0.0,0.0,0.0,1.0
100015970.0,1.0,0.0,0.0,1.0
100015971.0,1.0,0.0,0.0,1.0
100015972.0,0.0,-0.1,0.0,1.0
100015973.0,0.0,-0.1,0.0,1.0
100015974.0,0.0,-0.1,0.0,1.0
100015975.0,0.0,0.0,0.0,1.0
100015976.0,1.0,0.0,0.0,1.0
100015977.0,1.0,0.0,0.0,1.0
100015978.0,0.0,-0.1,0.0,1.0
100015979.0,0.0,-0.1,0.0,1.0
100015980.0,0.0,-0.1,0.0,1.0
100015981.0,0.0,-0.1,0.0,1.0
100015982.0,0.0,-0.1,0.0,1.0
100015983.0,0.0,-0.2,0.0,1.0
100015984.0,0.0,-0.2,0.0,1.0
100015985.0,0.0,0.0,0.0,1.0
100015986.0,0.0,0.0,0.0,1.0
100015987.0,0.0,-0.1,0.0,1.0
100015988.0,0.0,-0.1,0.0,1.0
100015989.0,0.0,-0.2,0.0,1.0
100015990.0,0.0,-0.2,0.0,1.0
100015991.0,0.0,0.0,0.0,1.0
100015993.0,0.0,0.0,0.0,1.0
100015992.0,0.0,0.0,0.0,1.0
100015994.0,0.0,0.0,0.0,1.0
100015995.0,1.0,0.0,0.0,1.0
100015996.0,1.0,0.0,0.0,1.0
100015997.0,1.0,0.0,0.0,1.0
100015998.0,1.0,0.0,0.0,1.0
100015999.0,0.0,0.0,0.0,1.0
100016000.0,0.0,-0.1,0.0,1.0
100016001.0,0.0,-0.1,0.0,1.0
100016002.0,0.0,-0.2,0.0,1.0
100016003.0,0.0,-0.2,0.0,1.0
100016004.0,0.0,-0.3,0.0,1.0
100016005.0,0.0,-0.3,0.0,1.0
100016006.0,0.0,0.0,0.0,1.0
100016007.0,0.0,0.0,0.0,1.0
100016008.0,1.0,0.0,0.0,1.0
100016009.0,1.0,0.0,0.0,1.0
100016010.0,1.0,0.0,0.0,1.0
100016011.0,1.0,0.0,0.0,1.0
100016012.0,0.0,0.0,0.0,1.0
100016013.0,0.0,0.0,0.0,1.0
100016014.0,0.0,0.0,0.0,1.0
100016015.0,0.0,0.0,0.0,1.0
100016016.0,0.0,-0.1,0.0,1.0
100016017.0,0.0,-0.2,0.0,1.0
100016018.0,0.0,-0.2,0.0,1.0
100016020.0,0.0,-0.3,0.0,1.0
100016021.0,0.0,-0.4,0.0,1.0
100016022.0,0.0,-0.4,0.0,1.0
100016023.0,0.0,0.0,0.0,1.0
100016024.0,0.0,0.0,0.0,1.0
100016025.0,0.0,0.0,0.0,1.0
100016026.0,0.0,0.0,0.0,1.0
100016027.0,1.0,0.0,0.0,1.0
100016028.0,1.0,0.0,0.0,1.0
100016029.0,1.0,0.0,0.0,1.0
100016030.0,1.0,0.0,0.0,1.0
100016031.0,1.0,0.0,0.0,1.0
100016032.0,1.0,0.0,0.0,1.0
100016033.0,1.0,0.0,0.0,1.0
100016034.0,1.0,0.0,0.0,1.0
100016035.0,1.0,0.0,0.0,1.0
100016036.0,1.0,0.0,0.0,1.0
100016037.0,0.0,0.0,0.0,1.0
100016038.0,0.0,0.0,0.0,1.0
100016039.0,0.0,0.0,0.0,1.0
100016040.0,0.0,0.0,0.0,1.0
100016041.0,0.0,-0.1,0.0,1.0
100016042.0,1.0,0.0,0.0,1.0
100016043.0,1.0,0.0,0.0,1.0
100016044.0,1.0,0.0,0.0,1.0
100016045.0,1.0,0.0,0.0,1.0
100016046.0,1.0,0.0,0.0,1.0
100016047.0,1.0,0.0,0.0,1.0
100016048.0,1.0,0.0,0.0,1.0
100016049.0,1.0,0.0,0.0,1.0
100016050.0,1.0,0.0,0.0,1.0
100016052.0,1.0,0.0,0.0,1.0
100016053.0,1.0,-0.1,0.0,1.0
100016054.0,1.0,0.0,0.0,0.0
100016055.0,1.0,0.0,0.0,0.0
100016056.0,1.0,0.0,0.0,0.0
100016057.0,1.0,-0.1,0.0,0.0
100016058.0,1.0,-0.1,0.0,0.0
100016059.0,1.0,0.0,0.0,2.0
100016061.0,0.0,0.0,0.0,2.0
100016062.0,0.0,0.0,0.0,2.0
100016063.0,0.0,-0.1,0.0,2.0
100016064.0,0.0,-0.1,0.0,2.0
100016066.0,0.0,-0.2,0.0,2.0
100016067.0,0.0,0.0,0.0,2.0
100016068.0,0.0,0.0,0.0,2.0
100016069.0,0.0,0.0,0.0,2.0
100016070.0,0.0,-0.1,0.0,2.0
100016071.0,0.0,-0.2,0.0,2.0
100016072.0,0.0,-0.2,0.0,2.0
100016073.0,0.0,0.0,0.0,2.0
100016074.0,0.0,0.0,0.0,2.0
100016075.0,0.0,0.0,0.0,0.0
100016076.0,0.0,0.0,0.0,0.0
100016077.0,0.0,-0.1,0.0,0.0
100016078.0,0.0,-0.1,0.0,0.0
100016079.0,0.0,-0.2,0.0,0.0
100016080.0,0.0,0.0,0.0,0.0
100016081.0,0.0,0.0,0.0,1.0
100016082.0,0.0,0.0,0.0,1.0
100016083.0,0.0,0.0,0.0,1.0
100016084.0,0.0,-0.1,0.0,1.0
100016085.0,0.0,-0.1,0.0,1.0
100016086.0,0.0,-0.2,0.0,1.0
100016087.0,0.0,-0.2,0.0,1.0
100016088.0,0.0,-0.2,0.0,1.0
100016089.0,0.0,-0.2,0.0,1.0
100016090.0,0.0,-0.2,0.0,1.0
100016091.0,0.0,-0.2,0.0,1.0
100016092.0,1.0,0.0,0.0,1.0
100016093.0,1.0,0.0,0.0,1.0
100016094.0,1.0,0.0,0.0,1.0
100016095.0,1.0,0.0,0.0,1.0
100016096.0,1.0,0.0,0.0,1.0
100016097.0,0.0,0.0,0.0,1.0
100016098.0,0.0,0.0,0.0,1.0
100016099.0,0.0,0.0,0.0,1.0
100016100.0,0.0,0.0,0.0,1.0
100016101.0,0.0,0.0,0.0,1.0
100016102.0,0.0,0.0,0.0,1.0
100016103.0,1.0,0.0,0.0,1.0
100016104.0,1.0,0.0,0.0,1.0
100016105.0,1.0,0.0,0.0,1.0
100016106.0,1.0,0.0,0.0,1.0
100016107.0,1.0,0.0,0.0,1.0
100016109.0,1.0,0.0,0.0,1.0
100016110.0,1.0,0.0,0.0,1.0
100016111.0,0.0,0.0,0.0,1.0
100016112.0,0.0,0.0,0.0,1.0
100016113.0,0.0,0.0,0.0,1.0
100016114.0,0.0,0.0,0.0,1.0
100016115.0,0.0,0.0,0.0,1.0
100016116.0,1.0,0.0,0.0,1.0
100016117.0,1.0,0.0,0.0,1.0
100016118.0,1.0,0.0,0.0,1.0
100016119.0,1.0,0.0,0.0,1.0
100016121.0,1.0,0.0,0.0,1.0
100016122.0,1.0,0.0,0.0,1.0
100016123.0,1.0,0.0,0.0,1.0
100016124.0,1.0,0.0,0.0,1.0
100016125.0,1.0,0.0,0.0,1.0
100016126.0,1.0,0.0,0.0,1.0
100016127.0,1.0,0.1,0.0,0.0
100016128.0,1.0,0.0,0.0,0.0
100016129.0,1.0,0.0,0.0,0.0
100016130.0,1.0,0.0,0.0,0.0
100016131.0,1.0,0.0,0.0,0.0
100016132.0,1.0,0.0,0.0,0.0
100016133.0,1.0,0.0,0.0,2.0
100016134.0,0.0,0.0,0.0,2.0
100016135.0,0.0,0.0,0.0,2.0
100016136.0,0.0,0.0,0.0,2.0
100016137.0,0.0,-0.1,0.0,2.0
100016138.0,0.0,-0.1,0.0,2.0
100016139.0,0.0,0.0,0.0,2.0
100016140.0,0.0,0.0,0.0,2.0
100016141.0,1.0,0.0,0.0,2.0
100016142.0,1.0,0.0,0.0,2.0
100016143.0,1.0,0.0,0.0,2.0
100016144.0,1.0,0.0,0.0,2.0
100016145.0,1.0,0.0,0.0,2.0
100016146.0,1.0,0.0,0.0,2.0
100016147.0,1.0,0.0,0.0,2.0
100016148.0,1.0,0.0,0.0,2.0
100016150.0,0.0,0.1,0.0,0.0
100016151.0,0.0,0.1,0.0,0.0
100016152.0,0.0,0.2,0.0,0.0
100016153.0,0.0,0.2,0.0,0.0
100016154.0,0.0,0.3,0.0,1.0
100016155.0,0.0,0.0,0.0,1.0
100016156.0,0.0,0.0,0.0,1.0
100016157.0,0.0,0.0,0.0,1.0
100016158.0,0.0,0.0,0.0,1.0
100016159.0,0.0,0.0,0.0,1.0
100016161.0,1.0,0.0,0.0,1.0
100016162.0,1.0,0.0,0.0,1.0
100016163.0,0.0,0.0,0.0,1.0
100016164.0,0.0,-0.1,0.0,1.0
100016165.0,0.0,0.0,0.0,1.0
100016166.0,0.0,0.0,0.0,1.0
100016167.0,0.0,0.0,0.0,1.0
100016168.0,1.0,0.0,0.0,1.0
100016169.0,1.0,0.0,0.0,1.0
100016170.0,1.0,0.0,0.0,1.0
100016171.0,1.0,0.0,0.0,1.0
100016172.0,1.0,0.0,0.0,1.0
100016173.0,1.0,0.0,0.0,1.0
100016174.0,1.0,0.0,0.0,1.0
100016175.0,1.0,0.0,0.0,1.0
100016176.0,1.0,0.0,0.0,1.0
100016177.0,1.0,0.0,0.0,1.0
100016178.0,1.0,0.0,0.0,1.0
100016180.0,1.0,0.0,0.0,0.0
100016181.0,1.0,0.0,0.0,0.0
100016182.0,1.0,0.0,0.0,0.0
100016183.0,1.0,0.0,0.0,0.0
100016184.0,1.0,0.0,0.0,0.0
100016185.0,1.0,0.0,0.0,2.0
100016186.0,1.0,0.0,0.0,2.0
100016187.0,1.0,0.0,0.0,2.0
100016188.0,1.0,0.0,0.0,2.0
100016189.0,1.0,0.0,0.0,2.0
100016190.0,1.0,0.0,0.0,2.0
100016191.0,1.0,0.0,0.0,2.0
100016192.0,1.0,0.0,0.0,2.0
100016193.0,1.0,0.0,0.0,2.0
100016195.0,0.0,-0.1,0.0,2.0
100016196.0,0.0,-0.1,0.0,2.0
100016197.0,0.0,0.0,0.0,2.0
100016198.0,0.0,0.0,0.0,2.0
100016199.0,0.0,0.0,0.0,2.0
100016200.0,0.0,0.0,0.0,2.0
100016201.0,1.0,0.0,0.0,0.0
100016202.0,1.0,0.0,0.0,0.0
100016203.0,1.0,0.0,0.0,0.0
100016204.0,1.0,0.0,0.0,0.0
100016205.0,1.0,0.0,0.0,0.0
100016206.0,1.0,0.0,0.0,0.0
100016207.0,1.0,0.0,0.0,1.0
100016208.0,1.0,0.0,0.0,1.0
100016209.0,1.0,0.0,0.0,1.0
100016211.0,1.0,0.0,0.0,1.0
100016212.0,1.0,0.0,0.0,1.0
100016213.0,1.0,0.0,0.0,1.0
100016214.0,1.0,0.0,0.0,1.0
100016215.0,1.0,0.0,0.0,1.0
100016216.0,1.0,0.0,0.0,1.0
100016218.0,1.0,0.0,0.0,1.0
100016219.0,1.0,0.0,0.0,1.0
100016220.0,1.0,0.0,0.0,1.0
100016222.0,0.0,0.0,0.0,1.0
100016223.0,1.0,0.0,0.0,1.0
100016224.0,1.0,0.0,0.0,0.0
100016225.0,1.0,0.0,0.0,0.0
100016226.0,1.0,0.0,0.0,0.0
100016227.0,1.0,0.0,0.0,0.0
100016229.0,1.0,0.0,0.0,2.0
100016230.0,1.0,0.0,0.0,2.0
100016231.0,1.0,0.0,0.0,2.0
100016232.0,1.0,0.0,0.0,2.0
100016233.0,1.0,0.0,0.0,2.0
100016234.0,1.0,0.0,0.0,2.0
100016235.0,1.0,0.0,0.0,2.0
100016236.0,0.0,0.0,0.0,2.0
100016237.0,0.0,0.0,0.0,2.0
100016238.0,0.0,0.0,0.0,2.0
100016239.0,0.0,0.0,0.0,2.0
100016240.0,0.0,0.1,0.0,2.0
100016241.0,0.0,0.0,0.0,2.0
100016242.0,0.0,0.0,0.0,2.0
100016243.0,0.0,0.0,0.0,2.0
100016244.0,1.0,0.0,0.0,2.0
100016245.0,1.0,0.0,0.0,2.0
100016246.0,1.0,0.0,0.0,0.0
100016247.0,1.0,0.0,0.0,0.0
100016248.0,1.0,0.0,0.0,0.0
100016249.0,1.0,0.0,0.0,0.0
100016250.0,0.0,0.0,0.0,0.0
100016251.0,0.0,0.0,0.0,1.0
100016252.0,0.0,0.0,0.0,1.0
100016253.0,0.0,0.0,0.0,1.0
100016254.0,0.0,0.0,0.0,1.0
100016255.0,0.0,-0.1,0.0,1.0
100016256.0,0.0,0.0,0.0,1.0
100016257.0,0.0,0.0,0.0,1.0
100016257.0,0.0,0.0,0.0,1.0
100016259.0,0.0,0.0,0.0,1.0
100016260.0,1.0,0.0,0.0,1.0
100016261.0,1.0,0.0,0.0,1.0
100016262.0,1.0,0.0,0.0,1.0
100016263.0,1.0,0.0,0.0,1.0
100016265.0,1.0,0.0,0.0,1.0
100016266.0,1.0,0.0,0.0,1.0
100016268.0,1.0,0.0,0.0,1.0
100016269.0,1.0,0.0,0.0,1.0
100016270.0,1.0,0.0,0.0,0.0
100016271.0,1.0,0.0,0.0,0.0
100016272.0,1.0,0.0,0.0,0.0
100016273.0,1.0,0.0,0.0,0.0
100016274.0,1.0,0.0,0.0,0.0
100016275.0,1.0,0.0,0.0,2.0
100016276.0,1.0,0.0,0.0,2.0
